RENE_FINAL;ABONO_OFERTADO;CONSUMO_SBIF;EDAD;SEXO_BIN;SCORE;DEUDA_PROM3;PROME_UTILIZACION_3MESES;PROME_LINEA_CREDITO_3MESES;PROME_CANT_INSTITU_3MESES;SUMA_MOROSA_3MESES;Deuda_Char_008;Pago_Char_008
0;22770;4233;45;0;450;131664;0.786666667;1049;4;26;3;22
0;23930;991;35;1;454;495818;0.986666667;0;2;515;4;4
0;126090;689;44;0;525;715035;0.703333333;1438;2;0;5;15
0;47140;422;58;1;402;415329;1;0;1;164;2;0
1;13750;3521;52;1;439;128628;0.14;422;4;67;4;0
1;227630;11125;25;1;366;4324022;1;0;3;2481;1;0
1;234477;2676;42;1;471;2925369;0.956666667;494;2;0;2;7
0;67312;469;72;0;413;380134;0.226666667;171;1;0;5;10
1;76130;6003;50;1;424;479223;1;550;4;225;2;8
0;12960;197;56;0;397;119119;0.916666667;6;2;88;2;13
1;455040;20601;58;0;527;4614026;0.633333333;5604;3;0;3;11
0;46912;6992;55;1;442;726751;0.72;0;2;0;7;8
0;82580;1360;73;0;537;1298598;0.883333333;903;3;0;8;3
0;157402;627;78;1;475;729636;0.606666667;200;1;3;8;12
0;60390;2432;53;0;413;1020014;0.68;33;2;0;5;6
0;79800;4194;45;0;463;372676;0.26;8005;4;38;3;12
1;85570;5000;31;1;387;1931339;1;516;5;146;0;1
1;100726;6834;70;1;473;4959300;0.933333333;2402;3;0;0;0
0;77073;699;35;1;464;384353;0.986666667;4;3;0;5;19
0;0;2390;28;0;542;267043;0.483333333;2126;3;0;7;35
0;41260;10509;55;0;526;1347489;0.736666667;3925;4;0;7;4
0;36488;232;49;1;429;224080;0.746666667;0;1;35;5;5
1;33740;2635;53;0;473;494534;1;733;4;446;4;3
0;51030;1655;48;1;465;469384;0.853333333;0;3;89;6;4
0;43774;4817;55;1;516;4929921;0.836666667;974;1;0;8;2
0;81930;6758;48;0;483;1230216;0.906666667;509;3;0;3;5
0;151970;6740;34;1;475;755623;0.39;33212;4;70;6;11
0;33980;5179;33;1;416;501311;0.94;2051;2;35;4;0
0;42030;1500;25;0;399;493563;1;0;2;329;2;4
0;55396;4299;30;0;456;1824645;1;1;5;303;3;0
0;42834;13289;49;1;509;2682692;0.96;485;7;0;7;3
0;24530;16472;36;1;494;109044;0.143333333;64477;7;0;3;24
0;83870;14655;42;1;389;611660;1;1406;3;8747;1;0
0;38060;7669;46;1;502;194825;1;0;4;0;6;14
0;0;1728;35;1;497;890166;0.84;501;3;35;7;7
0;106010;3365;52;1;454;2792094;0.846666667;1151;2;211;7;3
0;65380;31380;48;1;410;2137203;1;238;5;13663;4;1
0;160310;5827;28;1;429;3069150;0.86;657;3;647;5;0
1;;92;58;0;469;84945;0.173333333;1694;1;16;6;5
0;40210;5902;35;0;460;250266;0.83;244;4;18;4;12
1;144250;5330;27;0;379;995121;0.996666667;797;4;64;0;0
0;24470;4984;29;0;509;159882;0.773333333;294;3;0;6;12
0;33860;551;50;0;470;205875;1;0;3;395;6;11
0;43630;4247;85;0;468;231039;0.153333333;3458;3;441;8;27
1;80020;15935;49;0;516;581361;0.36;11586;4;0;6;7
0;0;2394;59;1;507;186400;0.913333333;249;3;2;5;34
1;61540;17505;53;1;491;3440552;0.713333333;2496;3;109;6;2
0;18060;3903;65;1;363;340725;1;0;2;103;0;0
1;0;903;76;0;502;894679;0.97;26;1;0;7;15
0;162800;4349;58;1;453;3239298;0.816666667;0;3;3;3;0
0;0;759;38;0;537;733760;0.48;1826;3;0;9;8
0;632940;6416;70;0;472;3355161;0.536666667;2351;3;113;8;11
0;30410;4523;30;1;378;543874;1;96;4;355;5;0
0;68740;3048;69;1;459;860951;0.956666667;0;2;1;7;6
0;11240;221;29;1;396;212775;0.21;1080;1;62;1;0
0;0;4718;71;1;539;4145537;1;1084;2;0;7;5
0;58450;482;35;0;446;281390;0.666666667;167;1;0;0;0
1;0;7812;50;0;512;156407;0.783333333;1715;5;0;5;10
0;34250;5688;50;1;461;327199;1;40;4;0;4;5
0;24950;9193;56;0;402;39391;0.036666667;16564;3;46;3;74
0;90560;6891;35;1;489;2202329;0.56;11550;4;0;0;7
0;0;11447;46;0;544;755002;0.573333333;1284;4;0;10;13
0;0;24366;37;0;494;601746;0.653333333;3609;5;1239;6;13
0;0;2267;74;0;541;2399163;0.846666667;1011;2;0;9;8
0;146300;910;52;1;454;766644;0.863333333;114;2;46;5;8
0;0;2930;53;0;532;399962;0.87;2897;3;0;3;8
0;48160;19974;31;0;411;2642214;1;1548;4;67;4;1
1;11730;1062;69;1;402;210789;1;132;3;85;4;0
0;108960;8979;47;1;417;2186251;0.91;1056;5;1034;5;7
1;14690;30570;44;1;445;404069;0.406666667;43;6;2475;5;20
0;0;9157;69;0;544;5631618;0.506666667;10747;4;0;6;3
0;15180;1590;59;0;389;144850;0.726666667;34;3;4;2;0
0;0;1273;39;1;561;485845;0.22;4178;3;0;7;20
0;149870;155901;32;1;447;4273782;0.953333333;4685;7;5221;6;6
0;150473;10927;60;1;507;2182805;0.713333333;2549;5;325;9;5
0;131500;10513;66;1;496;767602;0.096666667;6836;5;0;0;0
0;4270;84;35;1;395;79117;1;0;1;31;0;0
1;139440;2545;74;0;463;2512352;0.67;418;1;116;6;2
0;35666;13546;29;0;442;3196966;1;0;3;1100;3;0
0;29480;140;35;1;484;172961;0.576666667;556;1;0;2;20
0;45180;8682;44;1;420;867101;0.96;1260;2;15;6;4
0;0;3785;30;0;487;345940;0.166666667;1724;3;0;7;54
0;52690;995;50;0;436;506075;0.99;54;3;0;0;0
1;31990;12965;27;1;418;332075;0.64;2913;8;196;4;7
0;21300;1069;40;0;440;101350;1;200;3;189;1;14
0;33120;2963;48;1;438;582894;0.663333333;106;3;216;2;0
0;139180;2589;70;0;420;833611;0.86;56;3;607;5;8
0;325000;15161;54;1;415;4741858;0.783333333;3115;5;3687;5;0
0;58480;7906;53;0;499;278616;0.383333333;8080;3;0;5;18
0;0;9675;48;1;539;1400180;0.466666667;9634;3;0;4;11
0;84400;17609;56;1;394;5520220;1;1912;2;0;3;1
0;28820;12165;29;0;435;144655;0.986666667;153;5;0;2;9
0;249890;11776;26;1;436;2248831;0.75;7693;4;228;4;16
0;0;12122;31;0;488;2954669;0.903333333;703;4;4523;9;7
0;43860;11097;49;1;407;422199;0.143333333;19979;4;290;0;0
1;68430;12365;70;0;434;1493179;0.823333333;8740;6;332;4;1
0;16890;2210;78;1;406;308916;1;1;4;151;2;0
0;36970;8350;44;0;501;274843;0.263333333;6492;4;0;4;12
0;0;380;51;1;534;364887;0.73;659;2;0;6;4
0;41370;2319;76;0;514;1392854;0.876666667;777;3;0;9;8
0;18400;182;27;0;409;165235;1;0;1;20;4;9
0;0;294;34;0;514;296121;0.743333333;101;1;0;5;23
0;0;1092;48;1;551;1104595;0.49;3607;2;0;7;14
0;14891;744;36;0;461;155685;1;16;3;0;4;13
0;65750;4278;52;1;441;1162501;0.973333333;1130;4;139;0;7
0;4200;1082;74;0;440;73073;0.01;3045;2;29;0;0
0;4130;1201;41;0;395;70457;0.983333333;48;4;30;1;0
0;25686;54388;34;0;457;100006;0.833333333;20;6;21619;1;26
0;0;11352;59;0;539;5025252;0.983333333;78;1;0;6;14
0;110466;1159;51;1;463;1243976;0.996666667;100;1;0;6;9
1;;6775;65;0;501;2908321;1;127;3;168;3;0
0;29600;427;33;0;449;96464;0.666666667;0;2;0;0;0
1;278410;7539;44;1;424;3091993;1;1131;2;72;1;4
0;104487;10641;58;0;467;1676099;0.836666667;898;6;747;5;2
0;68816;10120;42;1;460;1550376;0.74;1599;6;0;6;3
0;21926;15442;30;0;436;823722;0.736666667;2443;4;0;8;10
0;8130;19724;48;1;415;151271;0.71;49;3;2758;2;0
0;40650;7233;36;1;436;529534;0.66;4175;5;89;6;3
0;155103;27920;50;1;468;949587;0.95;1486;3;0;3;4
1;80030;1773;28;0;476;1129407;0.903333333;228;3;0;7;6
0;0;8349;70;0;538;4560624;0.843333333;1205;3;0;7;4
0;16820;2620;32;0;460;151574;0.253333333;309;5;119;5;7
0;59070;10087;50;1;401;1110805;1;359;3;503;3;0
0;22450;3817;27;0;413;411026;0.463333333;2549;2;207;2;0
0;52651;22236;43;0;408;1820122;0.703333333;671;4;1302;4;4
0;90070;4820;43;1;418;807078;0.803333333;100;2;107;7;4
1;12100;510;32;0;378;213371;1;2;3;67;2;0
1;;16867;33;1;475;668190;0.953333333;398;5;153;4;15
0;219510;14560;51;0;455;2291604;0.793333333;2025;6;940;6;3
0;0;4259;70;0;498;617815;1;621;4;0;6;12
0;29560;5272;50;0;429;1832518;0.986666667;924;3;118;5;1
0;33975;16821;36;1;428;943986;1;0;6;3388;0;1
1;1159472;11128;71;1;433;5462647;0.656666667;1377;4;7266;2;7
0;16860;871;35;1;460;168098;0.98;3;3;51;3;16
0;20590;11251;50;1;476;1101618;0.463333333;1126;4;800;6;3
0;24700;4151;29;0;472;1355333;1;29;4;0;5;2
1;0;1636;43;0;544;309540;0.186666667;5860;3;0;6;26
0;0;3184;61;0;504;616640;0.893333333;257;3;0;6;10
0;20010;386;56;0;396;376047;1;0;1;24;0;0
1;255590;8466;61;1;499;2150624;0.356666667;3183;4;0;1;7
1;28390;301;29;0;414;289023;0.74;0;1;138;4;0
0;26090;250;29;0;468;268010;0.106666667;0;1;30;6;8
0;304250;29432;46;1;412;6021046;0.99;864;2;979;4;2
1;;124;60;0;450;65311;0.363333333;71;2;13;6;0
0;148180;4404;37;0;408;1419124;0.91;1482;4;2169;3;6
0;24838;15766;33;1;481;755589;0.99;50;4;380;1;9
0;12610;1587;53;1;459;118705;0.606666667;64;3;53;8;4
1;59820;29892;48;0;455;618486;0.406666667;7435;4;76;5;0
0;16380;2083;67;0;394;162041;1;0;3;464;3;4
0;136120;2463;34;1;453;598367;0.22;4350;2;30;0;0
1;79430;2900;56;0;530;1986444;0.43;2175;3;0;10;9
1;61096;2463;46;1;403;1227313;0.966666667;0;3;0;1;0
1;83720;9699;54;1;431;5479691;0.903333333;859;2;550;4;0
0;413720;10574;64;0;460;7952239;0.903333333;10731;3;432;5;2
0;0;2959;52;0;537;206909;0.69;342;3;0;7;15
0;101240;74828;39;1;443;610300;0.56;13336;3;953;3;17
0;28800;21497;26;1;422;436145;1;309;6;2621;0;0
1;;11349;54;1;519;4817909;0.806666667;1557;6;0;6;6
1;146108;7377;54;1;490;2040494;0.91;3603;3;0;4;0
0;45803;12322;73;0;407;1745751;1;105;7;1404;5;2
0;92810;710;88;0;435;706436;0.84;90;1;77;4;8
0;65180;12735;29;0;484;1517973;0.996666667;325;5;1219;4;3
0;159380;11244;45;0;496;887971;0.903333333;563;2;0;7;10
0;32780;4657;28;1;382;3704055;1;271;4;354;1;1
0;27263;6970;44;1;453;680750;1;62;3;0;2;6
0;0;212;57;1;506;227898;0.063333333;3382;1;0;8;28
0;32320;1804;77;1;415;658958;0.666666667;520;3;21;4;2
0;429780;4449;71;0;447;4227680;0.706666667;632;2;14;7;5
0;73100;3270;71;1;410;695578;0.98;899;2;274;3;3
1;36170;10690;35;1;410;1522933;0.99;615;5;1197;3;4
1;71260;848;55;0;531;874304;0.973333333;16;1;0;5;9
0;111608;19170;46;1;427;4531566;0.783333333;637;5;320;6;6
0;0;402;45;0;561;399219;0.356666667;1026;1;0;7;22
0;40460;4438;56;0;421;393677;0.8;141;3;364;4;5
0;247860;107665;46;1;414;2334225;1;15431;4;20777;4;0
0;239376;36454;60;1;491;5566091;0.93;1725;5;0;6;1
0;0;1078;34;0;495;731441;0.936666667;245;3;0;2;4
0;83070;40985;65;1;399;404542;0.81;1484;5;30;3;9
0;0;27381;42;1;523;277536;0.093333333;48368;5;0;2;3
0;0;5472;56;0;530;5587752;0.506666667;7272;1;0;6;4
0;20600;5048;73;0;432;720998;0.85;457;4;209;6;0
0;12980;792;37;0;380;120466;1;0;2;591;0;1
0;34790;668;64;0;403;645065;0.646666667;0;1;119;3;0
0;436040;10098;61;0;460;10018687;0.846666667;1615;1;331;8;2
0;9520;39896;40;0;417;172491;0.863333333;0;5;3243;4;0
0;40870;4763;44;1;442;1336182;1;50;3;279;7;3
0;15530;153;35;1;379;146036;1;0;1;19;0;0
0;0;1170;57;1;492;123802;0.373333333;1876;4;0;1;9
0;49450;9860;43;0;410;1828023;1;478;5;3565;4;2
1;208278;13002;26;1;458;1751526;0.953333333;989;6;14;3;5
0;0;801;48;0;556;901742;0.463333333;2965;2;0;6;14
1;117380;9288;34;0;490;2943670;0.973333333;682;2;0;3;4
0;63130;20236;60;0;433;305105;0.02;128794;2;36;0;0
0;34180;1893;28;0;443;426078;1;81;4;34;2;6
0;0;1017;46;0;522;456490;0.976666667;1135;3;0;4;18
0;0;864;42;1;560;520028;0.36;2173;2;0;5;19
0;16483;10565;41;1;518;770695;1;286;7;0;3;5
0;0;20221;64;1;514;9386165;0.606666667;8006;3;11;1;2
1;4930;1430;66;0;421;85107;0.853333333;59;4;30;2;0
1;224780;5926;37;0;415;1396291;0.943333333;578;3;283;4;0
0;6560;123;33;1;378;116581;1;0;1;62;0;1
1;5000;127;36;0;419;92702;0.373333333;44;1;42;2;0
0;21600;1242;48;1;396;167236;1;524;4;18;1;0
1;82070;18185;34;0;476;1197100;1;879;5;92;5;3
0;0;11941;74;0;567;559555;0.383333333;2806;4;0;8;28
0;50370;2564;32;0;439;1269233;0.783333333;0;4;67;7;2
0;50730;12791;37;1;396;1761848;1;633;2;90;4;0
0;30080;3441;36;0;407;795141;1;986;3;0;1;0
0;24343;6693;81;0;507;558676;0.98;859;5;0;5;33
0;18220;351;58;1;410;170578;1;187;1;15;2;3
0;53890;2913;70;0;539;771452;0.593333333;467;2;0;8;9
0;0;13790;42;0;549;833556;0.31;4229;5;0;9;9
1;19610;148;67;0;442;185930;0.916666667;0;1;84;5;15
0;57320;443;59;1;429;419622;1;0;1;0;0;1
0;54680;12301;27;1;382;1023783;1;450;4;1017;2;0
0;163530;31167;59;0;422;6752538;1;432;5;207;2;0
0;62640;2698;63;1;432;2759726;1;0;1;83;6;3
0;159240;862;51;0;505;787891;0.666666667;532;2;61;7;7
0;14720;323;36;0;428;273235;0.726666667;42;2;60;4;0
0;242320;54764;66;1;385;3097409;0.993333333;8177;5;30973;0;3
0;38330;1436;47;1;504;655111;0.896666667;458;2;0;5;6
0;0;1180;71;0;528;1247261;0.853333333;217;1;0;5;8
0;0;176;66;1;421;168674;1;0;1;0;0;0
0;86010;25564;47;1;433;776824;0.693333333;126;3;2104;4;7
0;0;641;74;1;565;328148;0.49;435;2;0;7;39
0;39660;11543;75;1;415;481394;0.916666667;3128;6;276;4;13
0;51820;7760;40;0;449;653140;1;0;2;833;1;0
0;91060;1800;39;0;518;660918;0.66;1057;2;0;5;10
0;54270;8828;30;0;400;559109;1;560;5;183;5;0
0;0;2326;55;1;526;2320473;0.46;12813;2;0;8;7
0;0;350;83;0;525;166622;0.723333333;175;2;0;5;17
0;12100;6196;30;0;395;216613;1;557;5;239;0;0
1;83460;3404;27;1;396;1608056;1;73;5;998;7;0
1;;8759;49;1;452;4695512;0.913333333;3408;5;0;3;5
0;544820;20114;71;1;399;10430434;1;2538;3;1172;4;0
0;0;2525;34;0;539;305915;0.766666667;493;6;0;4;22
1;;265;63;0;420;268821;1;0;1;60;4;15
0;46580;2902;28;0;403;2254169;1;0;4;524;0;0
1;236870;20204;28;0;445;2850928;0.996666667;74;4;0;1;4
1;100629;12475;60;0;513;5074241;0.82;7481;6;0;4;5
0;73040;6900;44;0;512;420385;0.81;127;3;0;2;43
1;10360;85749;35;1;409;190227;0.173333333;20969;5;109;4;0
0;0;354;52;0;547;399404;0.553333333;1254;2;0;7;30
1;34790;2650;52;0;405;1985097;0.826666667;1485;3;65;4;0
0;332660;14581;68;0;455;13397486;0.993333333;3291;2;435;3;1
0;48910;9664;48;1;453;4406548;0.75;3283;3;74;5;2
0;0;36920;48;1;547;684301;0.686666667;75501;5;0;4;27
0;33900;2286;32;0;425;644184;0.97;2173;3;248;5;3
0;0;40756;52;1;473;2902381;0.983333333;4932;4;87;5;1
0;23964;2440;41;1;412;622779;1;5376;2;60;0;0
0;45620;10426;44;0;434;369769;0.726666667;230;5;183;6;4
1;33080;10552;59;1;420;261008;0.87;2276;5;1708;7;14
0;0;582;48;0;532;258601;0.223333333;9224;2;0;4;21
1;0;12289;60;1;421;2068899;1;199;5;0;0;0
1;52380;2853;69;1;453;1741915;0.513333333;87;3;63;4;1
0;23250;1337;36;1;414;441139;0.673333333;116;2;103;4;0
0;373823;3924;65;1;496;2486206;0.91;245;2;0;6;9
0;18790;1689;55;1;415;355657;0.846666667;0;1;164;4;0
0;30600;335;49;1;398;325835;1;100;1;42;2;0
0;36370;138;76;1;465;139823;0.243333333;0;1;92;8;8
0;54060;1616;29;0;449;622978;0.953333333;144;2;0;1;0
0;11740;859;34;1;424;208792;0.416666667;202;2;101;2;0
0;4170;76;56;0;421;71241;0.893333333;5;1;30;0;0
0;51650;1686;30;1;385;1449357;1;0;2;144;2;0
0;3950;111;40;0;395;68187;1;44;2;26;0;0
0;78690;2480;39;0;421;347038;0.93;934;3;43;3;12
1;;656;28;1;439;84014;0.25;2347;2;84;5;11
0;31255;2858;30;0;480;185182;0.9;474;3;0;3;15
0;5349;713;46;1;476;134021;0.973333333;309;3;11;5;15
1;;8936;41;0;457;6197793;0.716666667;270;4;1172;5;2
0;52870;350;34;1;512;331318;0.55;188;1;0;4;9
0;22830;1762;48;0;413;908074;0.99;1075;3;580;7;7
1;7264;242;80;0;483;162174;0.37;521;1;10;3;38
0;54464;10222;34;0;440;2868110;0.81;1994;4;21;9;3
0;148610;10782;36;1;491;3748222;0.743333333;621;3;0;10;3
0;78690;13508;50;0;477;2669955;1;308;4;785;4;5
0;54850;984;51;0;489;986270;1;0;1;0;3;4
0;151986;6463;48;1;480;2021717;0.95;451;4;0;5;5
0;305318;1482;45;1;437;1252036;0.833333333;219;4;49;1;9
0;28850;723;40;1;441;129771;0.406666667;1506;4;58;0;0
0;80410;17510;41;0;501;588955;0.97;7690;3;0;5;5
1;9870;4647;42;0;452;221563;0.483333333;78;3;216;8;18
0;0;1952;68;0;466;220343;0.15;1342;3;43;2;27
0;290884;1932;35;1;502;1672675;0.846666667;841;2;0;5;11
0;20190;24821;30;0;415;194257;0.063333333;8856;3;128;2;0
1;0;44738;64;1;503;4595749;0.473333333;10033;6;1361;4;4
0;0;5968;80;0;514;1001997;1;161;5;0;5;6
0;0;9741;37;1;502;508127;0.283333333;5735;3;0;6;7
0;55030;1275;56;1;392;1251209;1;0;1;43;0;0
1;115580;9899;32;0;473;656191;0.956666667;30;3;0;5;16
0;40810;14278;57;1;457;1550369;0.826666667;11;5;0;6;0
0;61780;2246;32;1;397;1151116;1;87;3;140;3;4
1;94770;5318;40;0;395;1851487;1;945;2;193;2;0
0;75390;478;29;1;458;467187;0.786666667;89;1;0;1;4
0;41050;3202;52;0;441;383818;0.863333333;202;4;43;6;9
1;41450;2840;35;0;524;293606;0.943333333;667;2;0;7;14
0;90210;6575;69;0;430;1679064;1;1603;4;904;7;0
1;95800;2450;79;0;481;524199;0.996666667;36;2;781;6;7
0;56582;1556;60;1;444;1584225;0.976666667;0;1;0;7;5
0;24044;2295;48;0;467;1498036;0.593333333;1236;3;8;6;5
0;24760;1244;63;0;444;235793;0.786666667;25;2;372;3;15
0;0;1251;58;0;521;914144;0.733333333;181;1;0;5;9
0;39341;13585;25;0;433;1177007;1;66;6;0;1;1
0;20330;3867;50;1;442;355114;0.12;3938;3;2016;6;8
0;26790;468;37;1;460;231128;0.826666667;213;2;0;2;24
0;185080;1434;25;1;489;870944;0.886666667;1061;3;0;2;16
0;57180;3380;39;1;427;290422;0.926666667;22;3;502;3;0
1;;498;78;0;519;374733;0.986666667;62;2;0;9;8
0;215673;17635;38;1;513;1804466;0.82;3818;3;0;5;15
0;63000;10904;42;0;461;5644936;1;2436;3;190;2;0
1;134780;2622;62;1;390;2555540;1;0;1;399;1;0
0;60300;16099;37;1;446;589445;0.84;75;5;970;5;3
0;72970;3804;33;0;407;1196942;0.966666667;132;4;332;3;4
0;30022;5452;30;1;449;1381315;1;142;5;55;4;2
0;0;304;50;0;534;203687;0.423333333;655;3;0;7;24
0;30070;16935;29;1;451;1072626;0.726666667;2485;4;306;4;3
0;39820;442;29;0;448;194401;0.32;931;2;44;3;36
1;;55276;39;0;442;9168341;0.996666667;2495;5;2754;5;2
0;0;654;49;0;549;733812;0.2;2996;1;0;7;15
0;45795;4783;63;0;519;4453648;0.99;444;2;0;7;2
0;49290;3923;35;0;492;318804;0.853333333;29;2;0;5;9
0;0;497;56;0;533;457559;0.896666667;111;3;360;6;26
0;277060;19000;35;1;394;5240423;1;16;5;645;2;1
0;40400;471;57;1;464;436483;0.87;154;2;8;5;12
0;0;2054;51;0;504;257058;0.916666667;343;5;0;5;10
0;13640;539;33;0;392;122685;1;0;2;198;3;0
1;;10985;50;0;450;4976791;0.613333333;3705;3;1100;7;5
0;20860;5951;33;0;410;388601;0.966666667;1;3;78;5;4
1;4990;95;76;1;463;79410;0.06;21519;2;56;4;1
0;42035;980;43;0;447;1010019;1;100;1;0;7;5
0;40337;3915;62;1;465;319905;0.64;219;3;0;6;13
1;20910;7186;56;0;411;83589;0.953333333;821;5;11;4;0
0;10120;3948;64;0;550;106444;0.146666667;1683;4;0;7;13
0;19735;3000;53;0;465;689636;0.766666667;129;4;0;8;4
0;4300;83;50;1;433;78833;0.11;13500;1;32;0;0
0;29000;977;35;0;370;543705;1;0;2;100;0;0
0;64760;21530;51;0;415;606637;0.986666667;24;4;581;2;0
0;63540;8775;28;1;433;2595971;1;16;5;118;5;0
0;33190;2929;26;0;370;713218;1;301;6;192;0;0
0;12090;110;28;0;379;104255;0.993333333;0;1;22;0;0
0;47760;5187;33;0;378;908985;1;595;2;217;3;0
0;50500;11408;48;1;391;3200568;0.93;0;2;350;3;0
0;4290;1566;51;1;441;80109;0.67;0;3;59;6;12
0;14440;5838;30;1;399;270879;1;898;6;641;2;0
1;;2121;51;0;411;221697;0.513333333;0;3;39;5;5
0;79090;389;53;1;412;362226;0.723333333;0;1;88;1;21
0;37320;11115;27;0;461;244933;0.933333333;178;3;830;0;8
0;0;1469;50;0;554;279549;0.516666667;823;2;0;6;15
0;42090;1384;43;1;407;645668;0.59;113;2;0;6;3
0;60240;555;35;1;439;184896;0.793333333;16;2;38;4;8
0;16347;3361;34;0;430;149670;0.903333333;16;4;661;3;11
0;24663;187;32;0;483;210979;0.78;0;1;0;6;14
0;101215;2463;72;0;472;915144;0.45;2200;3;1105;3;5
1;79880;4878;35;1;468;805287;0.663333333;3295;3;0;1;3
0;0;154;58;0;521;168517;0.673333333;511;2;0;6;11
0;21260;205;35;0;440;195908;0.903333333;286;2;17;4;5
0;42216;6029;71;0;504;1661795;0.86;454;3;85;10;3
0;117033;26345;35;1;403;2239169;0.97;644;6;240;2;0
0;42338;26097;34;1;453;1514658;0.986666667;4103;5;11465;2;0
0;10250;339;73;0;424;95275;0.213333333;49;3;74;0;0
1;85560;3667;59;0;440;2159002;0.726666667;0;2;820;6;3
0;62900;11972;28;0;365;588403;1;238;5;4414;2;0
0;39180;467;35;0;450;285437;0.913333333;26;2;21;4;11
0;283590;7956;44;1;414;2578172;0.96;629;3;523;3;7
0;134930;7008;47;1;457;2525445;0.773333333;89;4;790;8;3
0;0;1801;63;0;514;783591;0.806666667;1214;3;0;5;12
0;0;1426;63;0;504;1529084;0.923333333;55;1;0;8;9
0;16790;328;52;0;419;316991;0.956666667;0;1;116;4;0
0;27220;3784;42;0;421;793474;1;0;4;33;6;3
0;29080;11058;33;0;457;373397;0.813333333;1334;4;64;4;0
0;40290;5086;39;0;461;302701;0.616666667;2688;5;105;2;1
1;0;11193;39;1;517;3559718;0.83;2082;7;0;5;4
0;40520;832;40;1;461;375963;0.753333333;171;3;59;4;6
1;295750;9777;37;1;403;5730256;0.956666667;0;3;530;5;0
0;41140;684;65;0;524;254548;0.873333333;87;2;0;6;36
0;37240;5111;62;0;449;1849041;1;767;3;68;5;2
0;37070;593;66;1;445;192253;0.936666667;219;3;68;6;7
0;45880;736;55;1;370;439847;1;0;3;235;0;0
0;20480;6580;78;1;440;129188;0.86;1723;3;74;3;12
0;16930;96;29;1;512;99834;0.846666667;18;1;0;4;23
0;43820;19356;68;0;421;3030581;1;59;6;823;3;0
0;214070;56480;58;0;478;11143017;1;6448;4;0;3;1
0;84750;26697;37;1;407;861634;0.913333333;771;3;10379;0;3
1;109260;5400;28;0;420;864701;1;40;3;1;6;7
0;47600;7884;59;0;423;1328001;1;568;4;724;7;0
0;80970;8819;27;0;485;663420;0.94;446;4;59;4;7
0;21020;20737;47;1;431;485625;0.82;2879;5;185;5;6
0;36090;1522;50;1;433;1519327;0.833333333;515;2;71;3;3
0;66700;768;84;1;450;801909;0.953333333;279;1;135;5;4
1;63370;3552;32;1;406;2494029;1;58;3;410;2;0
1;0;27381;40;1;514;1045872;0.936666667;7488;4;0;5;5
0;119253;500;62;1;502;485495;0.95;27;1;0;5;13
1;0;60227;68;1;490;7585308;0.663333333;20862;4;690;6;0
0;25520;4596;34;0;461;1034929;1;284;4;0;4;4
0;77050;8467;54;1;439;2098949;1;697;5;518;4;0
0;103130;3065;27;0;429;1453960;0.97;66;2;56;6;4
0;0;10892;55;1;448;2656479;0.99;26;5;284;3;1
1;50260;3165;56;1;412;2788948;1;126;3;78;5;3
0;60920;663;33;1;403;698058;1;0;1;0;4;7
0;329980;11615;31;0;445;2700109;1;246;4;236;3;0
0;83676;2556;60;0;425;717800;0.96;241;3;862;7;7
0;6250;3058;39;1;428;108100;0.133333333;4402;2;36;0;0
0;16940;4612;72;0;429;98559;0.47;1493;4;21;6;7
0;34100;15750;59;0;398;2491494;1;0;6;4330;3;0
1;0;5617;48;0;532;1651951;0.906666667;289;3;0;5;12
0;43570;42506;35;1;378;563733;1;716;4;13241;3;0
0;76832;4325;29;0;494;883034;0.946666667;1227;4;0;6;8
0;23690;667;61;0;516;236187;0.803333333;1091;2;0;7;17
1;33870;9874;47;1;380;229728;1;50;6;172;4;4
0;250025;7167;85;1;511;5938654;0.983333333;116;4;0;6;5
0;9790;1766;55;1;366;174255;1;26;5;614;0;0
0;19960;373;30;0;464;190977;0.596666667;17;3;31;6;9
0;38106;9835;56;1;451;433939;0.456666667;2038;3;30;4;5
0;98390;56139;53;1;421;956492;0.896666667;0;5;3328;6;2
0;64130;7674;51;1;482;934063;0.916666667;1095;5;3486;3;6
1;5900;115;57;1;400;109360;0.32;1751;1;19;0;0
0;32440;671;32;1;443;487257;0.38;1273;2;40;5;0
0;0;13909;31;0;508;3328529;0.776666667;1602;4;0;6;2
0;161270;3454;28;0;388;3151769;1;121;3;289;3;2
0;24430;1686;45;0;493;279692;0.59;2509;3;15;6;24
0;26970;7566;53;1;427;1299138;1;0;3;76;2;1
0;0;53938;50;1;525;3772964;0.436666667;12197;3;0;9;3
0;0;387;60;0;548;392393;0.843333333;73;1;0;6;24
1;70710;3781;39;0;473;892599;0.87;235;3;0;6;9
0;723970;5536;52;0;511;4263247;0.97;467;2;0;5;11
0;0;365;45;0;521;264825;0.553333333;935;1;0;4;41
0;16590;1957;29;1;380;304053;1;43;3;75;1;0
0;0;1760;28;1;462;299136;0.586666667;207;2;553;0;0
0;64520;5690;37;1;451;644753;0.646666667;211;3;664;5;14
0;16450;100;51;1;486;112945;0.123333333;531;1;15;5;15
0;0;1419;54;1;510;112712;0.226666667;457;3;20;6;11
0;138028;3859;63;0;429;568055;0.683333333;168;4;610;7;19
0;20600;791;73;0;455;202181;0.99;405;2;7;4;10
0;56770;5315;43;0;467;271343;0.853333333;231;5;260;5;28
